mix,song1_index,song2_index,song1_title,song2_title,tempo_1,spectral_centroid_1,spectral_bandwidth_1,zero_crossing_rate_1,mfcc_1_1,mfcc_2_1,mfcc_3_1,mfcc_4_1,mfcc_5_1,mfcc_6_1,mfcc_7_1,mfcc_8_1,mfcc_9_1,mfcc_10_1,mfcc_11_1,mfcc_12_1,mfcc_13_1,tempo_2,spectral_centroid_2,spectral_bandwidth_2,zero_crossing_rate_2,mfcc_1_2,mfcc_2_2,mfcc_3_2,mfcc_4_2,mfcc_5_2,mfcc_6_2,mfcc_7_2,mfcc_8_2,mfcc_9_2,mfcc_10_2,mfcc_11_2,mfcc_12_2,mfcc_13_2
57,12,13,id='p8N5iNvR-J0' title='DJ Reality - Detroit Blues [Renegade Hardware]',id='Yc2NG0K9zQk' title='Ram Trilogy - Chase Scene [Ram]',89.10290948275862,2971.256811609039,2695.8137674519458,0.1349747656205643,-69.45433,55.31036,-0.14985646,29.468824,11.905397,17.943542,-0.043948375,5.3116703,-4.8458505,7.7102604,-2.7711987,4.658344,-5.7987857,117.45383522727272,2866.6292644709306,2880.016651451881,0.1224244743344415,-43.54042,70.51412,12.488335,22.894468,6.345305,16.918344,1.5067135,6.197103,4.1788964,4.2455397,-0.22989547,5.019945,-3.3635035
57,13,15,id='Yc2NG0K9zQk' title='Ram Trilogy - Chase Scene [Ram]',id='_n53cZuK5Vo' title='Ram Trilogy - Relentless [Unreleased]',117.45383522727272,2866.6292644709306,2880.016651451881,0.1224244743344415,-43.54042,70.51412,12.488335,22.894468,6.345305,16.918344,1.5067135,6.197103,4.1788964,4.2455397,-0.22989547,5.019945,-3.3635035,117.45383522727272,3433.284293131049,2743.114370893279,0.1607370927429094,2.8506503,34.806393,-10.066882,37.531967,9.075985,23.421679,4.289615,15.198492,3.4776313,8.529124,-0.595262,4.4241333,2.1516757
57,15,16,id='_n53cZuK5Vo' title='Ram Trilogy - Relentless [Unreleased]',id='Wj3Bm0U_ytM' title='DJ Die - Drop Bear [Full Cycle]',117.45383522727272,3433.284293131049,2743.114370893279,0.1607370927429094,2.8506503,34.806393,-10.066882,37.531967,9.075985,23.421679,4.289615,15.198492,3.4776313,8.529124,-0.595262,4.4241333,2.1516757,86.1328125,2838.0829222329444,2967.653136248761,0.111264284511193,-85.43442,63.55845,41.30977,44.896687,13.98413,15.7164,-7.4087434,8.670043,-12.244238,-1.1699523,0.070654094,1.0373476,0.9228727
57,16,17,id='Wj3Bm0U_ytM' title='DJ Die - Drop Bear [Full Cycle]',id='cNsTFXe_xEE' title='DJ Red & Earth People - Ride [Stealth]',86.1328125,2838.0829222329444,2967.653136248761,0.111264284511193,-85.43442,63.55845,41.30977,44.896687,13.98413,15.7164,-7.4087434,8.670043,-12.244238,-1.1699523,0.070654094,1.0373476,0.9228727,86.1328125,2176.071461662952,2439.9434007235063,0.0804652416065864,-163.50458,99.09403,-4.702388,14.048456,17.75471,9.65318,0.436941,1.6373805,-4.4028335,1.522641,0.111648746,4.2650194,0.24199434
58,0,1,id='5kDu9ZpbBUU' title='Moving Fusion - Peace Keeper [Ram]',id='9nOBWxkBHXI' title='Q Project - Champion Sound (Total Science Remix) [CIA]',86.1328125,3090.7264475687334,3067.8324606965043,0.0866928122814812,-63.60806,52.272274,9.401505,21.704784,14.658118,16.840322,7.4764132,7.6767335,1.8419676,9.414435,11.265103,12.113995,4.632331,86.1328125,2758.674725832933,2563.967142928091,0.1343865841142743,-93.41691,69.763794,-1.8174747,28.727837,4.439251,18.307785,-1.416924,6.7108307,4.460204,2.356167,-1.7578613,8.553888,-1.4055506
58,1,2,id='9nOBWxkBHXI' title='Q Project - Champion Sound (Total Science Remix) [CIA]',id='fplcQKvCMzs' title='Rufige Kru - Stormtroopa (VIP) [Metalheadz]',86.1328125,2758.674725832933,2563.967142928091,0.1343865841142743,-93.41691,69.763794,-1.8174747,28.727837,4.439251,18.307785,-1.416924,6.7108307,4.460204,2.356167,-1.7578613,8.553888,-1.4055506,112.34714673913044,2432.9671381163025,2527.760269539854,0.1075479908327988,-97.13277,85.78487,0.16116922,29.037413,6.070815,13.177221,4.7340264,7.822055,5.3640857,4.6637297,4.2902894,4.9323974,0.47085556
58,2,3,id='fplcQKvCMzs' title='Rufige Kru - Stormtroopa (VIP) [Metalheadz]',id='Wj3Bm0U_ytM' title='DJ Die - Drop Bear [Full Cycle]',112.34714673913044,2432.9671381163025,2527.760269539854,0.1075479908327988,-97.13277,85.78487,0.16116922,29.037413,6.070815,13.177221,4.7340264,7.822055,5.3640857,4.6637297,4.2902894,4.9323974,0.47085556,86.1328125,2838.0829222329444,2967.653136248761,0.111264284511193,-85.43442,63.55845,41.30977,44.896687,13.98413,15.7164,-7.4087434,8.670043,-12.244238,-1.1699523,0.070654094,1.0373476,0.9228727
58,3,4,id='Wj3Bm0U_ytM' title='DJ Die - Drop Bear [Full Cycle]',id='U5BBG3v13MQ' title='Dillinja - Tronik Funk [Test]',86.1328125,2838.0829222329444,2967.653136248761,0.111264284511193,-85.43442,63.55845,41.30977,44.896687,13.98413,15.7164,-7.4087434,8.670043,-12.244238,-1.1699523,0.070654094,1.0373476,0.9228727,83.35433467741936,3762.0806330137375,3033.662689747377,0.2086838187818351,-95.95975,38.48293,9.213624,10.444542,-1.4904996,19.534369,7.5744066,14.476731,5.041854,5.6560206,1.5373589,6.1052856,-0.5593038
58,4,6,id='U5BBG3v13MQ' title='Dillinja - Tronik Funk [Test]',id='3EtDfNTxZuc' title='Roni Size - 26 Bass [Full Cycle]',83.35433467741936,3762.0806330137375,3033.662689747377,0.2086838187818351,-95.95975,38.48293,9.213624,10.444542,-1.4904996,19.534369,7.5744066,14.476731,5.041854,5.6560206,1.5373589,6.1052856,-0.5593038,86.1328125,2625.2863489903248,2720.5034099886066,0.1065648293849105,-73.059296,69.21006,8.793897,34.233143,12.78222,26.96453,3.3223553,7.103475,-0.91576916,3.4171247,-1.3001416,0.3941748,-5.4041367
58,6,9,id='3EtDfNTxZuc' title='Roni Size - 26 Bass [Full Cycle]',id='CYvNgA-DZ2A' title='P-Funk - Serious Sounds [Frontline]',86.1328125,2625.2863489903248,2720.5034099886066,0.1065648293849105,-73.059296,69.21006,8.793897,34.233143,12.78222,26.96453,3.3223553,7.103475,-0.91576916,3.4171247,-1.3001416,0.3941748,-5.4041367,86.1328125,2576.8470601603026,2656.613759686583,0.087823340768948,-105.15072,44.89131,-11.59769,41.07366,27.553162,29.824146,12.446714,14.847697,6.095299,18.259413,5.919514,9.246531,0.34193322
58,9,10,id='CYvNgA-DZ2A' title='P-Funk - Serious Sounds [Frontline]',id='9_XoUbtDt-Y' title='Lemon D - Two Techniques (Dillinja Remix) [R&S]',86.1328125,2576.8470601603026,2656.613759686583,0.087823340768948,-105.15072,44.89131,-11.59769,41.07366,27.553162,29.824146,12.446714,14.847697,6.095299,18.259413,5.919514,9.246531,0.34193322,112.34714673913044,3304.234982357272,3106.7328439763314,0.1633764326787848,-215.92805,21.284407,1.7754984,6.533435,5.429076,6.7204227,1.3997462,2.8979948,0.99462986,3.321909,-0.8535793,3.6835809,-1.2800115
58,10,11,id='9_XoUbtDt-Y' title='Lemon D - Two Techniques (Dillinja Remix) [R&S]',id='Q6HpTrmwnhQ' title='Roni Size - Snapshot [Full Cycle]',112.34714673913044,3304.234982357272,3106.7328439763314,0.1633764326787848,-215.92805,21.284407,1.7754984,6.533435,5.429076,6.7204227,1.3997462,2.8979948,0.99462986,3.321909,-0.8535793,3.6835809,-1.2800115,172.265625,2843.8230770830487,2800.364810723161,0.1241735644442766,-95.99266,71.42547,29.913912,39.414204,9.868639,14.33491,2.178771,2.856438,-5.8016357,5.3111,-11.734165,4.0608435,-8.0115385
58,11,12,id='Q6HpTrmwnhQ' title='Roni Size - Snapshot [Full Cycle]',id='LZdN0ckEIkU' title='Moving Fusion - Atlantis [RAM]',172.265625,2843.8230770830487,2800.364810723161,0.1241735644442766,-95.99266,71.42547,29.913912,39.414204,9.868639,14.33491,2.178771,2.856438,-5.8016357,5.3111,-11.734165,4.0608435,-8.0115385,86.1328125,3211.1456750597004,2900.184213380821,0.1224670692204107,-31.010166,47.84275,-5.4823523,22.03381,6.578331,13.087175,5.2661214,10.219576,2.5401924,7.0802755,1.8882792,6.3318954,3.438313
58,12,13,id='LZdN0ckEIkU' title='Moving Fusion - Atlantis [RAM]',id='fWBveCHD-bI' title='Ram Trilogy - Human Future [RAM]',86.1328125,3211.1456750597004,2900.184213380821,0.1224670692204107,-31.010166,47.84275,-5.4823523,22.03381,6.578331,13.087175,5.2661214,10.219576,2.5401924,7.0802755,1.8882792,6.3318954,3.438313,86.1328125,2632.71296066133,2786.556991984614,0.0818855758226185,-22.787027,73.754295,17.791473,31.117357,13.706876,16.118284,1.9822816,7.3035617,-2.6431432,1.5796579,-4.3002253,2.6061404,-0.27220884
58,13,14,id='fWBveCHD-bI' title='Ram Trilogy - Human Future [RAM]',id='1EGt9yXXfbg' title='Ed Rush & Optical - Medicine (Matrix Remix) [Virus]',86.1328125,2632.71296066133,2786.556991984614,0.0818855758226185,-22.787027,73.754295,17.791473,31.117357,13.706876,16.118284,1.9822816,7.3035617,-2.6431432,1.5796579,-4.3002253,2.6061404,-0.27220884,86.1328125,2822.431943449465,2944.214205559183,0.1062380235561925,-142.68553,68.202805,39.593452,17.98823,9.482901,15.286096,2.3255641,4.6293855,-0.075087115,5.32021,-4.834815,1.9780321,-0.5220745
58,14,15,id='1EGt9yXXfbg' title='Ed Rush & Optical - Medicine (Matrix Remix) [Virus]',id='_reElm4cPOY' title='Matrix - Apache [Virus]',86.1328125,2822.431943449465,2944.214205559183,0.1062380235561925,-142.68553,68.202805,39.593452,17.98823,9.482901,15.286096,2.3255641,4.6293855,-0.075087115,5.32021,-4.834815,1.9780321,-0.5220745,112.34714673913044,3345.919368444686,3105.333373260386,0.1318885617736441,-53.255157,59.03369,31.44814,25.94518,2.764188,8.6655035,1.0463703,4.584656,0.17993462,2.294441,-3.2897742,3.7146373,-6.155944
58,15,16,id='_reElm4cPOY' title='Matrix - Apache [Virus]',id='zagGbMPb12E' title='Future Cut - Whiplash (Lemon D Remix) [Renegade Hardware]',112.34714673913044,3345.919368444686,3105.333373260386,0.1318885617736441,-53.255157,59.03369,31.44814,25.94518,2.764188,8.6655035,1.0463703,4.584656,0.17993462,2.294441,-3.2897742,3.7146373,-6.155944,117.45383522727272,3642.6894899519634,3010.997493264116,0.1849592727938787,-75.65033,40.22929,20.039433,28.178717,6.2528677,11.654305,4.3147182,6.0162044,1.9351563,7.0613737,0.3082406,1.668564,-1.290809
59,0,1,id='rwKC6hAkcaM' title='Dillinja - Go Dillinja [FFRR]',id='LZdN0ckEIkU' title='Moving Fusion - Atlantis [Ram]',86.1328125,4341.859324530441,3163.973370257798,0.2275707621968934,-77.39326,18.198187,7.4659853,5.993007,1.5278152,14.138967,9.013918,13.605647,4.706694,6.9517856,-2.1066792,7.8178673,2.9165692,86.1328125,3211.1456750597004,2900.184213380821,0.1224670692204107,-31.010166,47.84275,-5.4823523,22.03381,6.578331,13.087175,5.2661214,10.219576,2.5401924,7.0802755,1.8882792,6.3318954,3.438313
59,1,2,id='LZdN0ckEIkU' title='Moving Fusion - Atlantis [Ram]',id='-eRirCwl1XM' title='Optical - The Shining (Ed Rush & Optical Remix) [Metro]',86.1328125,3211.1456750597004,2900.184213380821,0.1224670692204107,-31.010166,47.84275,-5.4823523,22.03381,6.578331,13.087175,5.2661214,10.219576,2.5401924,7.0802755,1.8882792,6.3318954,3.438313,86.1328125,3103.2688915948247,3120.348319724233,0.1153115494893403,-62.54007,64.169426,34.580517,11.714472,3.2694356,16.797626,4.9006157,9.743076,-5.8294625,5.4084325,-0.5478722,6.57233,1.9172517
59,2,3,id='-eRirCwl1XM' title='Optical - The Shining (Ed Rush & Optical Remix) [Metro]',id='QNeqbLxA8WA' title='Trace - Sonar (Optical & Trace Remix) [Prototype]',86.1328125,3103.2688915948247,3120.348319724233,0.1153115494893403,-62.54007,64.169426,34.580517,11.714472,3.2694356,16.797626,4.9006157,9.743076,-5.8294625,5.4084325,-0.5478722,6.57233,1.9172517,117.45383522727272,3336.632108736479,3005.4874010095537,0.1290154076772887,-60.951115,51.600662,19.581038,32.562874,11.46369,10.429622,6.0142546,8.688232,-1.2054222,10.817347,-2.0456061,3.876948,-4.4294467
59,3,4,id='QNeqbLxA8WA' title='Trace - Sonar (Optical & Trace Remix) [Prototype]',id='viLvwS1fQY8' title='+ Jo - R Type [Awesome]',117.45383522727272,3336.632108736479,3005.4874010095537,0.1290154076772887,-60.951115,51.600662,19.581038,32.562874,11.46369,10.429622,6.0142546,8.688232,-1.2054222,10.817347,-2.0456061,3.876948,-4.4294467,107.666015625,3860.68573717223,2999.6877334131605,0.1930293251811594,-121.55287,26.079079,6.7093945,17.977943,5.630196,20.613626,-0.20519531,13.2173,-0.43960616,5.8512464,1.3463222,6.066353,0.78608614
59,4,6,id='viLvwS1fQY8' title='+ Jo - R Type [Awesome]',id='STfTmL52q58' title='Moving Fusion & Shimon - The Alias [Ram]',107.666015625,3860.68573717223,2999.6877334131605,0.1930293251811594,-121.55287,26.079079,6.7093945,17.977943,5.630196,20.613626,-0.20519531,13.2173,-0.43960616,5.8512464,1.3463222,6.066353,0.78608614,86.1328125,3111.6019736853727,2931.0000993366284,0.1293366976949713,-117.43087,51.960392,4.6606193,24.399113,9.593204,22.147297,3.2667227,14.033668,2.4555552,9.76598,-0.41886163,6.8770776,2.3773973
59,6,8,id='STfTmL52q58' title='Moving Fusion & Shimon - The Alias [Ram]',id='TT7YGV_q2Rk' title='Dillinja - Why? [FFRR]',86.1328125,3111.6019736853727,2931.0000993366284,0.1293366976949713,-117.43087,51.960392,4.6606193,24.399113,9.593204,22.147297,3.2667227,14.033668,2.4555552,9.76598,-0.41886163,6.8770776,2.3773973,86.1328125,3620.545228916834,3084.514444693616,0.1564044482024419,-69.17187,29.985464,2.1377609,-1.267038,-4.040516,16.584782,6.7714343,8.07435,-0.9036394,-0.52511686,-10.513609,-0.5677976,-4.7746305
59,8,9,id='TT7YGV_q2Rk' title='Dillinja - Why? [FFRR]',id='pfGdP-RJOYI' title='Shimon & Andy C - Firewire [Ram]',86.1328125,3620.545228916834,3084.514444693616,0.1564044482024419,-69.17187,29.985464,2.1377609,-1.267038,-4.040516,16.584782,6.7714343,8.07435,-0.9036394,-0.52511686,-10.513609,-0.5677976,-4.7746305,86.1328125,3297.1354998056704,3074.4109847258887,0.1285142426354092,-26.899351,50.846172,15.154898,24.267332,9.426263,15.550593,6.324285,10.8684845,4.0740414,6.8460584,-3.844049,6.175567,0.90349275
59,9,10,id='pfGdP-RJOYI' title='Shimon & Andy C - Firewire [Ram]',id='3EtDfNTxZuc' title='Roni Size - 26 Bass [Full Cycle]',86.1328125,3297.1354998056704,3074.4109847258887,0.1285142426354092,-26.899351,50.846172,15.154898,24.267332,9.426263,15.550593,6.324285,10.8684845,4.0740414,6.8460584,-3.844049,6.175567,0.90349275,86.1328125,2625.2863489903248,2720.5034099886066,0.1065648293849105,-73.059296,69.21006,8.793897,34.233143,12.78222,26.96453,3.3223553,7.103475,-0.91576916,3.4171247,-1.3001416,0.3941748,-5.4041367
59,10,11,id='3EtDfNTxZuc' title='Roni Size - 26 Bass [Full Cycle]',id='viLvwS1fQY8' title='+ Jo - R Type [Awesome]',86.1328125,2625.2863489903248,2720.5034099886066,0.1065648293849105,-73.059296,69.21006,8.793897,34.233143,12.78222,26.96453,3.3223553,7.103475,-0.91576916,3.4171247,-1.3001416,0.3941748,-5.4041367,107.666015625,3860.68573717223,2999.6877334131605,0.1930293251811594,-121.55287,26.079079,6.7093945,17.977943,5.630196,20.613626,-0.20519531,13.2173,-0.43960616,5.8512464,1.3463222,6.066353,0.78608614
59,11,12,id='viLvwS1fQY8' title='+ Jo - R Type [Awesome]',id='jVaGwqJ0p3U' title='Dillinja - All Aboard [FFRR]',107.666015625,3860.68573717223,2999.6877334131605,0.1930293251811594,-121.55287,26.079079,6.7093945,17.977943,5.630196,20.613626,-0.20519531,13.2173,-0.43960616,5.8512464,1.3463222,6.066353,0.78608614,117.45383522727272,3735.500577924111,2914.111799201592,0.2025636685534013,-73.96704,38.69792,3.4227445,9.60622,-5.1198893,10.323442,0.987787,11.882149,1.3787204,12.205634,3.1765008,8.236863,-1.1003522
59,12,13,id='jVaGwqJ0p3U' title='Dillinja - All Aboard [FFRR]',id='9nOBWxkBHXI' title='Q Project - Champion Sound (Total Science Hardcore Will Never Die Remix) [CIA]',117.45383522727272,3735.500577924111,2914.111799201592,0.2025636685534013,-73.96704,38.69792,3.4227445,9.60622,-5.1198893,10.323442,0.987787,11.882149,1.3787204,12.205634,3.1765008,8.236863,-1.1003522,86.1328125,2758.674725832933,2563.967142928091,0.1343865841142743,-93.41691,69.763794,-1.8174747,28.727837,4.439251,18.307785,-1.416924,6.7108307,4.460204,2.356167,-1.7578613,8.553888,-1.4055506
59,13,14,id='9nOBWxkBHXI' title='Q Project - Champion Sound (Total Science Hardcore Will Never Die Remix) [CIA]',id='oH2byxPMB28' title='Digital - Deadline [31]',86.1328125,2758.674725832933,2563.967142928091,0.1343865841142743,-93.41691,69.763794,-1.8174747,28.727837,4.439251,18.307785,-1.416924,6.7108307,4.460204,2.356167,-1.7578613,8.553888,-1.4055506,112.34714673913044,2671.9097674717746,2351.967585509091,0.1297506249898828,-130.72423,70.315384,-30.053856,50.948452,-9.327099,34.160286,-13.505352,17.944342,-19.154074,14.177399,-11.327867,16.786755,-5.4050536
59,14,16,id='oH2byxPMB28' title='Digital - Deadline [31]',id='pln2aKwvPuY' title='Souljah - Fade 2 Black [Hardleaders]',112.34714673913044,2671.9097674717746,2351.967585509091,0.1297506249898828,-130.72423,70.315384,-30.053856,50.948452,-9.327099,34.160286,-13.505352,17.944342,-19.154074,14.177399,-11.327867,16.786755,-5.4050536,112.34714673913044,3399.8561005181573,2687.390780810971,0.1799785069056919,-26.650982,37.880886,3.6676807,22.416018,2.4149828,25.490171,3.00267,6.322988,-4.6115265,5.532756,-4.2069635,0.13694848,-4.5740085
59,16,17,id='pln2aKwvPuY' title='Souljah - Fade 2 Black [Hardleaders]',id='8onKTjXcRxw' title='Ram Trilogy - Reflection (Look Inside) [Ram]',112.34714673913044,3399.8561005181573,2687.390780810971,0.1799785069056919,-26.650982,37.880886,3.6676807,22.416018,2.4149828,25.490171,3.00267,6.322988,-4.6115265,5.532756,-4.2069635,0.13694848,-4.5740085,86.1328125,3123.424629177417,2930.994817653286,0.1249924651309444,-68.91131,53.15105,18.558628,24.348957,4.3375006,12.112884,2.4773924,9.411659,0.87107927,7.6245446,-0.9936781,4.752853,-0.043313578
59,17,18,id='8onKTjXcRxw' title='Ram Trilogy - Reflection (Look Inside) [Ram]',id='T2canrrYLS0' title='Ram Trilogy - Titan [Ram]',86.1328125,3123.424629177417,2930.994817653286,0.1249924651309444,-68.91131,53.15105,18.558628,24.348957,4.3375006,12.112884,2.4773924,9.411659,0.87107927,7.6245446,-0.9936781,4.752853,-0.043313578,86.1328125,3762.148643351088,3056.597531361761,0.1589835221069869,-58.837284,30.421211,2.0792508,15.06571,5.2809896,11.491684,0.18584724,6.4306674,1.8796688,6.073729,-1.6222007,2.245319,-2.8854644
59,18,19,id='T2canrrYLS0' title='Ram Trilogy - Titan [Ram]',id='NB82U9pLhAY' title='Wots My Code - Dubplate (Total Science Remix) [CIA]',86.1328125,3762.148643351088,3056.597531361761,0.1589835221069869,-58.837284,30.421211,2.0792508,15.06571,5.2809896,11.491684,0.18584724,6.4306674,1.8796688,6.073729,-1.6222007,2.245319,-2.8854644,86.1328125,2967.755872744899,2498.1524594704897,0.160919707224139,-128.08687,54.928608,0.75323737,35.396202,-4.5663624,13.333913,-9.239817,7.152299,5.644531,6.923582,-3.0734816,11.231478,-0.18248792
60,0,1,id='ee3mK7nCDGA' title='Bad Company & Trace - Flashback (Tumpa) [BC]',id='Nx4e9sifceI' title='Q-Project - Champion Sound (Bad Company Remix) [CIA]',117.45383522727272,3260.013788817172,3006.971232208516,0.1450335230279225,28.460062,60.35143,4.9050612,15.568494,2.3458276,6.5079064,5.8476887,10.493007,-4.9580355,9.233503,-1.5730302,5.2249603,-3.6235666,86.1328125,2837.8473604978976,2633.305852204838,0.1354482876126007,-53.027306,72.12494,-9.480651,4.807726,-16.918484,20.840252,-1.6391002,5.7569737,1.7406034,8.428618,6.3293324,13.056688,1.1300684
60,1,2,id='Nx4e9sifceI' title='Q-Project - Champion Sound (Bad Company Remix) [CIA]',id='VbLSPVIOT8Q' title='Bad Company - Spacewalk [BC]',86.1328125,2837.8473604978976,2633.305852204838,0.1354482876126007,-53.027306,72.12494,-9.480651,4.807726,-16.918484,20.840252,-1.6391002,5.7569737,1.7406034,8.428618,6.3293324,13.056688,1.1300684,86.1328125,2710.122435862399,2603.264089266456,0.1249575875041283,-26.504866,81.849724,3.0817184,20.356127,-0.5724159,11.796632,-6.7462506,3.0311549,-2.2474356,3.6821954,-4.813341,6.3859196,-1.9210954
60,2,3,id='VbLSPVIOT8Q' title='Bad Company - Spacewalk [BC]',id='T2canrrYLS0' title='Ram Trilogy - Titan [Ram]',86.1328125,2710.122435862399,2603.264089266456,0.1249575875041283,-26.504866,81.849724,3.0817184,20.356127,-0.5724159,11.796632,-6.7462506,3.0311549,-2.2474356,3.6821954,-4.813341,6.3859196,-1.9210954,86.1328125,3762.148643351088,3056.597531361761,0.1589835221069869,-58.837284,30.421211,2.0792508,15.06571,5.2809896,11.491684,0.18584724,6.4306674,1.8796688,6.073729,-1.6222007,2.245319,-2.8854644
60,3,6,id='T2canrrYLS0' title='Ram Trilogy - Titan [Ram]',id='Wvf4RJyZJcM' title='Ed Rush & Optical - Pacman [Virus]',86.1328125,3762.148643351088,3056.597531361761,0.1589835221069869,-58.837284,30.421211,2.0792508,15.06571,5.2809896,11.491684,0.18584724,6.4306674,1.8796688,6.073729,-1.6222007,2.245319,-2.8854644,86.1328125,2908.4858640983757,2864.880988237313,0.1059258672197386,-72.13406,71.75077,33.207336,26.271093,2.1102533,15.293518,3.2610273,8.796178,-1.0784737,6.2014956,-1.4258244,3.984951,-1.752689
60,6,7,id='Wvf4RJyZJcM' title='Ed Rush & Optical - Pacman [Virus]',id='KIGXGkzjAoc' title='Bad Company - The Nine [BC]',86.1328125,2908.4858640983757,2864.880988237313,0.1059258672197386,-72.13406,71.75077,33.207336,26.271093,2.1102533,15.293518,3.2610273,8.796178,-1.0784737,6.2014956,-1.4258244,3.984951,-1.752689,86.1328125,2495.100137863434,2487.764032717057,0.0931302922698716,-79.24617,81.96597,-16.775171,10.961549,14.485754,20.369041,6.4207296,15.972545,13.789768,6.6957364,-0.7015983,14.3788595,2.8386788
60,7,8,id='KIGXGkzjAoc' title='Bad Company - The Nine [BC]',id='bX1wVGC_NqU' title='Moving Fusion - Skull Smasher [Ram]',86.1328125,2495.100137863434,2487.764032717057,0.0931302922698716,-79.24617,81.96597,-16.775171,10.961549,14.485754,20.369041,6.4207296,15.972545,13.789768,6.6957364,-0.7015983,14.3788595,2.8386788,86.1328125,3048.966857027103,2789.0802457729555,0.1394147411553733,-36.440315,66.78213,-1.7574114,17.444536,3.0145495,16.45165,2.0845637,8.67548,1.5437679,3.0917125,-1.7223101,1.4648427,-5.05493
60,8,9,id='bX1wVGC_NqU' title='Moving Fusion - Skull Smasher [Ram]',id='6hKuUfozpt0' title='Bad Company - Hysteria [BC]',86.1328125,3048.966857027103,2789.0802457729555,0.1394147411553733,-36.440315,66.78213,-1.7574114,17.444536,3.0145495,16.45165,2.0845637,8.67548,1.5437679,3.0917125,-1.7223101,1.4648427,-5.05493,117.45383522727272,3335.3711406761468,2981.9356564732075,0.1165471078300935,-99.28498,54.81304,-0.3893893,15.696815,14.88,9.062153,6.093785,8.699243,1.2157409,9.746033,3.3669105,9.298022,-1.101217
60,9,10,id='6hKuUfozpt0' title='Bad Company - Hysteria [BC]',id='ZF0iVYk64Fs' title='Dylan - Spasm [Renegade Hardware]',117.45383522727272,3335.3711406761468,2981.9356564732075,0.1165471078300935,-99.28498,54.81304,-0.3893893,15.696815,14.88,9.062153,6.093785,8.699243,1.2157409,9.746033,3.3669105,9.298022,-1.101217,117.45383522727272,3417.6155305825077,2962.642139454175,0.1372439199705703,-127.64197,31.905663,14.7122135,33.084316,6.674446,13.684299,2.3434627,11.847863,3.392609,7.4977856,1.0348722,6.037628,-2.6123538
60,10,11,id='ZF0iVYk64Fs' title='Dylan - Spasm [Renegade Hardware]',id='4sOlClQ3sLE' title='Trinity - Mechanical Baby [Chronic]',117.45383522727272,3417.6155305825077,2962.642139454175,0.1372439199705703,-127.64197,31.905663,14.7122135,33.084316,6.674446,13.684299,2.3434627,11.847863,3.392609,7.4977856,1.0348722,6.037628,-2.6123538,86.1328125,3537.7756513507898,3040.849336376777,0.1475247253576543,-107.24412,41.963142,14.23145,11.513755,0.9516456,14.379623,3.886907,7.794963,0.65232736,7.565298,2.3669846,4.5166965,0.8960806
60,11,12,id='4sOlClQ3sLE' title='Trinity - Mechanical Baby [Chronic]',"id='MndyIzkrdY0' title=""Lil' Louis - French Kiss (Ed Rush & Optical Remix)""",86.1328125,3537.7756513507898,3040.849336376777,0.1475247253576543,-107.24412,41.963142,14.23145,11.513755,0.9516456,14.379623,3.886907,7.794963,0.65232736,7.565298,2.3669846,4.5166965,0.8960806,86.1328125,3218.821905615546,2955.0150373168017,0.1498657264961466,-136.77823,53.632877,23.450716,31.974346,11.751495,19.900936,0.7485161,5.389332,-9.264328,6.225623,-3.0064588,3.691862,-6.796348
60,12,13,"id='MndyIzkrdY0' title=""Lil' Louis - French Kiss (Ed Rush & Optical Remix)""",id='9pVorGNsvcs' title='Bad Company - 4 Days (Moving Fusion Remix) [BC]',86.1328125,3218.821905615546,2955.0150373168017,0.1498657264961466,-136.77823,53.632877,23.450716,31.974346,11.751495,19.900936,0.7485161,5.389332,-9.264328,6.225623,-3.0064588,3.691862,-6.796348,86.1328125,3404.706224190181,2867.1738289671384,0.1436730802673941,-60.38775,30.962032,-16.850996,19.493877,12.569945,20.926067,8.319649,17.723791,5.1953526,10.696014,8.02127,10.438035,4.407184
60,13,14,id='9pVorGNsvcs' title='Bad Company - 4 Days (Moving Fusion Remix) [BC]',id='xH5ZgJVKFOk' title='Bad Company & Trace - Son Of Nitrous [BC]',86.1328125,3404.706224190181,2867.1738289671384,0.1436730802673941,-60.38775,30.962032,-16.850996,19.493877,12.569945,20.926067,8.319649,17.723791,5.1953526,10.696014,8.02127,10.438035,4.407184,89.10290948275862,3109.9409799721284,2696.147520465564,0.150367673383797,-84.0326,56.854774,-11.233414,22.780405,3.8300188,7.371025,2.4128785,4.650683,-1.6076729,7.663709,0.7277314,3.9684973,-2.1449096
60,14,15,id='xH5ZgJVKFOk' title='Bad Company & Trace - Son Of Nitrous [BC]',id='rwKC6hAkcaM' title='+ Dillinja - Go Dillinja [FFRR]',89.10290948275862,3109.9409799721284,2696.147520465564,0.150367673383797,-84.0326,56.854774,-11.233414,22.780405,3.8300188,7.371025,2.4128785,4.650683,-1.6076729,7.663709,0.7277314,3.9684973,-2.1449096,86.1328125,4341.859324530441,3163.973370257798,0.2275707621968934,-77.39326,18.198187,7.4659853,5.993007,1.5278152,14.138967,9.013918,13.605647,4.706694,6.9517856,-2.1066792,7.8178673,2.9165692
